"di_id","Year","ExtPovHC","ExtPovHC.Interp.Trunc","ExtPovHC.Interp"
"BG",2003,,0.0107637153333333,0.0107637153333333
"BG",2004,,0.00887770066666667,0.00887770066666667
"BG",2005,0.006991686,0.006991686,0.006991686
"BG",2006,,0.00871260066666667,0.00871260066666667
"BG",2007,,0.0104335153333333,0.0104335153333333
"BG",2008,0.01215443,0.01215443,0.01215443
"BG",2009,,0.015967905,0.015967905
"BG",2010,0.01978138,0.01978138,0.01978138
"BG",2011,0.0218972,0.0218972,0.0218972
"BG",2012,0.0198389,0.0198389,0.0198389
"BG",2013,0.01718255,0.01718255,0.01718255
"BG",2014,,,0.014815465
"BG",2015,0.01244838,,0.01244838
"BG",2016,,,0.01244838
"BG",2017,,,0.01244838
"BF",1981,0.8562206,0.8562206,0.8562206
"BF",1982,,0.856034933333333,0.856034933333333
"BF",1983,,0.855849266666667,0.855849266666667
"BF",1984,0.8556636,0.8556636,0.8556636
"BF",1985,,0.850246266666667,0.850246266666667
"BF",1986,,0.844828933333333,0.844828933333333
"BF",1987,0.8394116,0.8394116,0.8394116
"BF",1988,,0.8400933,0.8400933
"BF",1989,,0.840775,0.840775
"BF",1990,0.8414567,0.8414567,0.8414567
"BF",1991,,0.837676066666667,0.837676066666667
"BF",1992,,0.833895433333333,0.833895433333333
"BF",1993,0.8301148,0.8301148,0.8301148
"BF",1994,,0.8269994,0.8269994
"BF",1995,,0.823884,0.823884
"BF",1996,0.8207686,0.8207686,0.8207686
"BF",1997,,0.800917166666667,0.800917166666667
"BF",1998,,0.781065733333333,0.781065733333333
"BF",1999,0.7612143,0.7612143,0.7612143
"BF",2000,,0.726428633333333,0.726428633333333
"BF",2001,,0.691642966666667,0.691642966666667
"BF",2002,0.6568573,0.6568573,0.6568573
"BF",2003,,0.6266424,0.6266424
"BF",2004,,0.5964275,0.5964275
"BF",2005,0.5662126,0.5662126,0.5662126
"BF",2006,,0.558822766666667,0.558822766666667
"BF",2007,,0.551432933333333,0.551432933333333
"BF",2008,0.5440431,0.5440431,0.5440431
"BF",2009,,0.54070675,0.54070675
"BF",2010,0.5373704,0.5373704,0.5373704
"BF",2011,0.5116243,0.5116243,0.5116243
"BF",2012,0.4810306,0.4810306,0.4810306
"BF",2013,0.4539831,0.4539831,0.4539831
"BF",2014,,,0.44099655
"BF",2015,0.42801,,0.42801
"BF",2016,,,0.42801
"BF",2017,,,0.42801
"BI",1981,0.846095,0.846095,0.846095
"BI",1982,,0.852106866666667,0.852106866666667
"BI",1983,,0.858118733333333,0.858118733333333
"BI",1984,0.8641306,0.8641306,0.8641306
"BI",1985,,0.850585133333333,0.850585133333333
"BI",1986,,0.837039666666667,0.837039666666667
"BI",1987,0.8234942,0.8234942,0.8234942
"BI",1988,,0.8214564,0.8214564
"BI",1989,,0.8194186,0.8194186
"BI",1990,0.8173808,0.8173808,0.8173808
"BI",1991,,0.818308633333333,0.818308633333333
"BI",1992,,0.819236466666667,0.819236466666667
"BI",1993,0.8201643,0.8201643,0.8201643
"BI",1994,,0.827541966666667,0.827541966666667
"BI",1995,,0.834919633333333,0.834919633333333
"BI",1996,0.8422973,0.8422973,0.8422973
"BI",1997,,0.841139466666667,0.841139466666667
"BI",1998,,0.839981633333333,0.839981633333333
"BI",1999,0.8388238,0.8388238,0.8388238
"BI",2000,,0.828887366666667,0.828887366666667
"BI",2001,,0.818950933333333,0.818950933333333
"BI",2002,0.8090145,0.8090145,0.8090145
"BI",2003,,0.805081566666667,0.805081566666667
"BI",2004,,0.801148633333333,0.801148633333333
"BI",2005,0.7972157,0.7972157,0.7972157
"BI",2006,,0.7826075,0.7826075
"BI",2007,,0.7679993,0.7679993
"BI",2008,0.7533911,0.7533911,0.7533911
"BI",2009,,0.7516037,0.7516037
"BI",2010,0.7498163,0.7498163,0.7498163
"BI",2011,0.7443924,0.7443924,0.7443924
"BI",2012,0.7366387,0.7366387,0.7366387
"BI",2013,0.7234362,0.7234362,0.7234362
"BI",2014,,,0.7353792
"BI",2015,0.7473222,,0.7473222
"BI",2016,,,0.7473222
"BI",2017,,,0.7473222
"CV",1981,0.6577258,0.6577258,0.6577258
"CV",1982,,0.6442264,0.6442264
"CV",1983,,0.630727,0.630727
"CV",1984,0.6172276,0.6172276,0.6172276
"CV",1985,,0.600132,0.600132
"CV",1986,,0.5830364,0.5830364
"CV",1987,0.5659408,0.5659408,0.5659408
"CV",1988,,0.5556332,0.5556332
"CV",1989,,0.5453256,0.5453256
"CV",1990,0.535018,0.535018,0.535018
"CV",1991,,0.517041433333333,0.517041433333333
"CV",1992,,0.499064866666667,0.499064866666667
"CV",1993,0.4810883,0.4810883,0.4810883
"CV",1994,,0.427514833333333,0.427514833333333
"CV",1995,,0.373941366666667,0.373941366666667
"CV",1996,0.3203679,0.3203679,0.3203679
"CV",1997,,0.283740566666667,0.283740566666667
"CV",1998,,0.247113233333333,0.247113233333333
"CV",1999,0.2104859,0.2104859,0.2104859
"CV",2000,,0.1927362,0.1927362
"CV",2001,,0.1749865,0.1749865
"CV",2002,0.1572368,0.1572368,0.1572368
"CV",2003,,0.1437348,0.1437348
"CV",2004,,0.1302328,0.1302328
"CV",2005,0.1167308,0.1167308,0.1167308
"CV",2006,,0.101621713333333,0.101621713333333
"CV",2007,,0.0865126266666667,0.0865126266666667
"CV",2008,0.07140354,0.07140354,0.07140354
"CV",2009,,0.074339695,0.074339695
"CV",2010,0.07727585,0.07727585,0.07727585
"CV",2011,0.06930904,0.06930904,0.06930904
"CV",2012,0.07022057,0.07022057,0.07022057
"CV",2013,0.07113413,0.07113413,0.07113413
"CV",2014,,,0.07162028
"CV",2015,0.07210643,,0.07210643
"CV",2016,,,0.07210643
"CV",2017,,,0.07210643
"CM",1981,0.2493511,0.2493511,0.2493511
"CM",1982,,0.2283743,0.2283743
"CM",1983,,0.2073975,0.2073975
"CM",1984,0.1864207,0.1864207,0.1864207
"CM",1985,,0.183719866666667,0.183719866666667
"CM",1986,,0.181019033333333,0.181019033333333
"CM",1987,0.1783182,0.1783182,0.1783182
"CM",1988,,0.229189966666667,0.229189966666667
"CM",1989,,0.280061733333333,0.280061733333333
"CM",1990,0.3309335,0.3309335,0.3309335
"CM",1991,,0.384060233333333,0.384060233333333
"CM",1992,,0.437186966666667,0.437186966666667
"CM",1993,0.4903137,0.4903137,0.4903137
"CM",1994,,0.4871283,0.4871283
"CM",1995,,0.4839429,0.4839429
"CM",1996,0.4807575,0.4807575,0.4807575
"CM",1997,,0.419908466666667,0.419908466666667
"CM",1998,,0.359059433333333,0.359059433333333
"CM",1999,0.2982104,0.2982104,0.2982104
"CM",2000,,0.279387333333333,0.279387333333333
"CM",2001,,0.260564266666667,0.260564266666667
"CM",2002,0.2417412,0.2417412,0.2417412
"CM",2003,,0.2511255,0.2511255
"CM",2004,,0.2605098,0.2605098
"CM",2005,0.2698941,0.2698941,0.2698941
"CM",2006,,0.275844933333333,0.275844933333333
"CM",2007,,0.281795766666667,0.281795766666667
"CM",2008,0.2877466,0.2877466,0.2877466
"CM",2009,,0.29483925,0.29483925
"CM",2010,0.3019319,0.3019319,0.3019319
"CM",2011,0.2936883,0.2936883,0.2936883
"CM",2012,0.2818521,0.2818521,0.2818521
"CM",2013,0.2621112,0.2621112,0.2621112
"CM",2014,,,0.2450096
"CM",2015,0.227908,,0.227908
"CM",2016,,,0.227908
"CM",2017,,,0.227908
"CA",1981,0.004947209,0.004947209,0.004947209
"CA",1982,,0.00449116866666667,0.00449116866666667
"CA",1983,,0.00403512833333333,0.00403512833333333
"CA",1984,0.003579088,0.003579088,0.003579088
"CA",1985,,0.003123048,0.003123048
"CA",1986,,0.002667008,0.002667008
"CA",1987,0.002210968,0.002210968,0.002210968
"CA",1988,,0.00220216066666667,0.00220216066666667
"CA",1989,,0.00219335333333333,0.00219335333333333
"CA",1990,0.002184546,0.002184546,0.002184546
"CA",1991,,0.002249537,0.002249537
"CA",1992,,0.002314528,0.002314528
"CA",1993,0.002379519,0.002379519,0.002379519
"CA",1994,,0.002971547,0.002971547
"CA",1995,,0.003563575,0.003563575
"CA",1996,0.004155603,0.004155603,0.004155603
"CA",1997,,0.00401894466666667,0.00401894466666667
"CA",1998,,0.00388228633333333,0.00388228633333333
"CA",1999,0.003745628,0.003745628,0.003745628
"CA",2000,,0.003319367,0.003319367
"CA",2001,,0.002893106,0.002893106
"CA",2002,0.002466845,0.002466845,0.002466845
"CA",2003,,0.00246164033333333,0.00246164033333333
"CA",2004,,0.00245643566666667,0.00245643566666667
"CA",2005,0.002451231,0.002451231,0.002451231
"CA",2006,,0.002462305,0.002462305
"CA",2007,,0.002473379,0.002473379
"CA",2008,0.002484453,0.002484453,0.002484453
"CA",2009,,0.0024863815,0.0024863815
"CA",2010,0.00248831,0.00248831,0.00248831
"CA",2011,0.003317939,0.003317939,0.003317939
"CA",2012,0.004147567,0.004147567,0.004147567
"CA",2013,0.004977196,0.004977196,0.004977196
"CA",2014,,,0.004977196
"CA",2015,0.004977196,,0.004977196
"CA",2016,,,0.004977196
"CA",2017,,,0.004977196
"CF",1981,0.7909157,0.7909157,0.7909157
"CF",1982,,0.791621066666667,0.791621066666667
"CF",1983,,0.792326433333333,0.792326433333333
"CF",1984,0.7930318,0.7930318,0.7930318
"CF",1985,,0.7967102,0.7967102
"CF",1986,,0.8003886,0.8003886
"CF",1987,0.804067,0.804067,0.804067
"CF",1988,,0.8077508,0.8077508
"CF",1989,,0.8114346,0.8114346
"CF",1990,0.8151184,0.8151184,0.8151184
"CF",1991,,0.8215131,0.8215131
"CF",1992,,0.8279078,0.8279078
"CF",1993,0.8343025,0.8343025,0.8343025
"CF",1994,,0.814954333333333,0.814954333333333
"CF",1995,,0.795606166666667,0.795606166666667
"CF",1996,0.776258,0.776258,0.776258
"CF",1997,,0.7496354,0.7496354
"CF",1998,,0.7230128,0.7230128
"CF",1999,0.6963902,0.6963902,0.6963902
"CF",2000,,0.6762415,0.6762415
"CF",2001,,0.6560928,0.6560928
"CF",2002,0.6359441,0.6359441,0.6359441
"CF",2003,,0.641799066666667,0.641799066666667
"CF",2004,,0.647654033333333,0.647654033333333
"CF",2005,0.653509,0.653509,0.653509
"CF",2006,,0.6565553,0.6565553
"CF",2007,,0.6596016,0.6596016
"CF",2008,0.6626479,0.6626479,0.6626479
"CF",2009,,0.6574009,0.6574009
"CF",2010,0.6521539,0.6521539,0.6521539
"CF",2011,0.6403104,0.6403104,0.6403104
"CF",2012,0.6250125,0.6250125,0.6250125
"CF",2013,0.7933779,0.7933779,0.7933779
"CF",2014,,,0.7853616
"CF",2015,0.7773453,,0.7773453
"CF",2016,,,0.7773453
"CF",2017,,,0.7773453
"TD",1981,0.7952042,0.7952042,0.7952042
"TD",1982,,0.774034666666667,0.774034666666667
"TD",1983,,0.752865133333333,0.752865133333333
"TD",1984,0.7316956,0.7316956,0.7316956
"TD",1985,,0.724111366666667,0.724111366666667
"TD",1986,,0.716527133333333,0.716527133333333
"TD",1987,0.7089429,0.7089429,0.7089429
"TD",1988,,0.6999734,0.6999734
"TD",1989,,0.6910039,0.6910039
"TD",1990,0.6820344,0.6820344,0.6820344
"TD",1991,,0.700197066666667,0.700197066666667
"TD",1992,,0.718359733333333,0.718359733333333
"TD",1993,0.7365224,0.7365224,0.7365224
"TD",1994,,0.731067566666667,0.731067566666667
"TD",1995,,0.725612733333333,0.725612733333333
"TD",1996,0.7201579,0.7201579,0.7201579
"TD",1997,,0.718696,0.718696
"TD",1998,,0.7172341,0.7172341
"TD",1999,0.7157722,0.7157722,0.7157722
"TD",2000,,0.7039715,0.7039715
"TD",2001,,0.6921708,0.6921708
"TD",2002,0.6803701,0.6803701,0.6803701
"TD",2003,,0.5862835,0.5862835
"TD",2004,,0.4921969,0.4921969
"TD",2005,0.3981103,0.3981103,0.3981103
"TD",2006,,0.406080266666667,0.406080266666667
"TD",2007,,0.414050233333333,0.414050233333333
"TD",2008,0.4220202,0.4220202,0.4220202
"TD",2009,,0.39644665,0.39644665
"TD",2010,0.3708731,0.3708731,0.3708731
"TD",2011,0.3843416,0.3843416,0.3843416
"TD",2012,0.3594167,0.3594167,0.3594167
"TD",2013,0.3490476,0.3490476,0.3490476
"TD",2014,,,0.3452156
"TD",2015,0.3413836,,0.3413836
"TD",2016,,,0.3413836
"TD",2017,,,0.3413836
"CL",1981,0.077535,0.077535,0.077535
"CL",1982,,0.0955896,0.0955896
"CL",1983,,0.1136442,0.1136442
"CL",1984,0.1316988,0.1316988,0.1316988
"CL",1985,,0.126714966666667,0.126714966666667
"CL",1986,,0.121731133333333,0.121731133333333
"CL",1987,0.1167473,0.1167473,0.1167473
"CL",1988,,0.10492706,0.10492706
"CL",1989,,0.09310682,0.09310682
"CL",1990,0.08128658,0.08128658,0.08128658
"CL",1991,,0.0705597633333333,0.0705597633333333
"CL",1992,,0.0598329466666667,0.0598329466666667
"CL",1993,0.04910613,0.04910613,0.04910613
"CL",1994,,0.0441949833333333,0.0441949833333333
"CL",1995,,0.0392838366666667,0.0392838366666667
"CL",1996,0.03437269,0.03437269,0.03437269
"CL",1997,,0.0367679533333333,0.0367679533333333
"CL",1998,,0.0391632166666667,0.0391632166666667
"CL",1999,0.04155848,0.04155848,0.04155848
"CL",2000,,0.0420986866666667,0.0420986866666667
"CL",2001,,0.0426388933333333,0.0426388933333333
"CL",2002,0.0431791,0.0431791,0.0431791
"CL",2003,,0.03846332,0.03846332
"CL",2004,,0.03374754,0.03374754
"CL",2005,0.02903176,0.02903176,0.02903176
"CL",2006,,0.0270809,0.0270809
"CL",2007,,0.02513004,0.02513004
"CL",2008,0.02317918,0.02317918,0.02317918
"CL",2009,,0.022014295,0.022014295
"CL",2010,0.02084941,0.02084941,0.02084941
"CL",2011,0.01562241,0.01562241,0.01562241
"CL",2012,0.01192494,0.01192494,0.01192494
"CL",2013,0.009166148,0.009166148,0.009166148
"CL",2014,,,0.011070339
"CL",2015,0.01297453,,0.01297453
"CL",2016,,,0.01297453
"CL",2017,,,0.01297453
"CN",1981,0.8831546,0.8831546,0.8831546
"CN",1982,,0.841283833333333,0.841283833333333
"CN",1983,,0.799413066666667,0.799413066666667
"CN",1984,0.7575423,0.7575423,0.7575423
"CN",1985,,0.707826033333333,0.707826033333333
"CN",1986,,0.658109766666667,0.658109766666667
"CN",1987,0.6083935,0.6083935,0.6083935
"CN",1988,,0.627518433333333,0.627518433333333
"CN",1989,,0.646643366666667,0.646643366666667
"CN",1990,0.6657683,0.6657683,0.6657683
"CN",1991,,0.633840066666667,0.633840066666667
"CN",1992,,0.601911833333333,0.601911833333333
"CN",1993,0.5699836,0.5699836,0.5699836
"CN",1994,,0.520139166666667,0.520139166666667
"CN",1995,,0.470294733333333,0.470294733333333
"CN",1996,0.4204503,0.4204503,0.4204503
"CN",1997,,0.4154473,0.4154473
"CN",1998,,0.4104443,0.4104443
"CN",1999,0.4054413,0.4054413,0.4054413
"CN",2000,,0.376791966666667,0.376791966666667
"CN",2001,,0.348142633333333,0.348142633333333
"CN",2002,0.3194933,0.3194933,0.3194933
"CN",2003,,0.275494633333333,0.275494633333333
"CN",2004,,0.231495966666667,0.231495966666667
"CN",2005,0.1874973,0.1874973,0.1874973
"CN",2006,,0.173843966666667,0.173843966666667
"CN",2007,,0.160190633333333,0.160190633333333
"CN",2008,0.1465373,0.1465373,0.1465373
"CN",2009,,0.1291794,0.1291794
"CN",2010,0.1118215,0.1118215,0.1118215
"CN",2011,0.07901542,0.07901542,0.07901542
"CN",2012,0.06466214,0.06466214,0.06466214
"CN",2013,0.01854296,0.01854296,0.01854296
"CN",2014,,,0.0129105245
"CN",2015,0.007278089,,0.007278089
"CN",2016,,,0.007278089
"CN",2017,,,0.007278089
"CO",1981,0.09557514,0.09557514,0.09557514
"CO",1982,,0.0969191566666667,0.0969191566666667
"CO",1983,,0.0982631733333333,0.0982631733333333
"CO",1984,0.09960719,0.09960719,0.09960719
"CO",1985,,0.09824875,0.09824875
"CO",1986,,0.09689031,0.09689031
"CO",1987,0.09553187,0.09553187,0.09553187
"CO",1988,,0.0935368033333333,0.0935368033333333
"CO",1989,,0.0915417366666667,0.0915417366666667
"CO",1990,0.08954667,0.08954667,0.08954667
"CO",1991,,0.0933550133333333,0.0933550133333333
"CO",1992,,0.0971633566666667,0.0971633566666667
"CO",1993,0.1009717,0.1009717,0.1009717
"CO",1994,,0.1224795,0.1224795
"CO",1995,,0.1439873,0.1439873
"CO",1996,0.1654951,0.1654951,0.1654951
"CO",1997,,0.1772368,0.1772368
"CO",1998,,0.1889785,0.1889785
"CO",1999,0.2007202,0.2007202,0.2007202
"CO",2000,,0.181478766666667,0.181478766666667
"CO",2001,,0.162237333333333,0.162237333333333
"CO",2002,0.1429959,0.1429959,0.1429959
"CO",2003,,0.12768614,0.12768614
"CO",2004,,0.11237638,0.11237638
"CO",2005,0.09706662,0.09706662,0.09706662
"CO",2006,,0.0993815133333333,0.0993815133333333
"CO",2007,,0.101696406666667,0.101696406666667
"CO",2008,0.1040113,0.1040113,0.1040113
"CO",2009,,0.091235155,0.091235155
"CO",2010,0.07845901,0.07845901,0.07845901
"CO",2011,0.06362414,0.06362414,0.06362414
"CO",2012,0.06349103,0.06349103,0.06349103
"CO",2013,0.05742683,0.05742683,0.05742683
"CO",2014,,,0.051376345
"CO",2015,0.04532586,,0.04532586
"CO",2016,,,0.04532586
"CO",2017,,,0.04532586
"KM",1981,0.1109283,0.1109283,0.1109283
"KM",1982,,0.104906436666667,0.104906436666667
"KM",1983,,0.0988845733333333,0.0988845733333333
"KM",1984,0.09286271,0.09286271,0.09286271
"KM",1985,,0.09609674,0.09609674
"KM",1986,,0.09933077,0.09933077
"KM",1987,0.1025648,0.1025648,0.1025648
"KM",1988,,0.1058755,0.1058755
"KM",1989,,0.1091862,0.1091862
"KM",1990,0.1124969,0.1124969,0.1124969
"KM",1991,,0.115006466666667,0.115006466666667
"KM",1992,,0.117516033333333,0.117516033333333
"KM",1993,0.1200256,0.1200256,0.1200256
"KM",1994,,0.1294475,0.1294475
"KM",1995,,0.1388694,0.1388694
"KM",1996,0.1482913,0.1482913,0.1482913
"KM",1997,,0.149011833333333,0.149011833333333
"KM",1998,,0.149732366666667,0.149732366666667
"KM",1999,0.1504529,0.1504529,0.1504529
"KM",2000,,0.1444334,0.1444334
"KM",2001,,0.1384139,0.1384139
"KM",2002,0.1323944,0.1323944,0.1323944
"KM",2003,,0.134278533333333,0.134278533333333
"KM",2004,,0.136162666666667,0.136162666666667
"KM",2005,0.1380468,0.1380468,0.1380468
"KM",2006,,0.1447815,0.1447815
"KM",2007,,0.1515162,0.1515162
"KM",2008,0.1582509,0.1582509,0.1582509
"KM",2009,,0.1633773,0.1633773
"KM",2010,0.1685037,0.1685037,0.1685037
"KM",2011,0.1724753,0.1724753,0.1724753
"KM",2012,0.1749316,0.1749316,0.1749316
"KM",2013,0.177979,0.177979,0.177979
"KM",2014,,,0.18019165
"KM",2015,0.1824043,,0.1824043
"KM",2016,,,0.1824043
"KM",2017,,,0.1824043
"CD",1981,0.6173666,0.6173666,0.6173666
"CD",1982,,0.619038166666667,0.619038166666667
"CD",1983,,0.620709733333333,0.620709733333333
"CD",1984,0.6223813,0.6223813,0.6223813
"CD",1985,,0.622659733333333,0.622659733333333
"CD",1986,,0.622938166666667,0.622938166666667
"CD",1987,0.6232166,0.6232166,0.6232166
"CD",1988,,0.650437066666667,0.650437066666667
"CD",1989,,0.677657533333333,0.677657533333333
"CD",1990,0.704878,0.704878,0.704878
"CD",1991,,0.759284233333333,0.759284233333333
"CD",1992,,0.813690466666667,0.813690466666667
"CD",1993,0.8680967,0.8680967,0.8680967
"CD",1994,,0.878282766666667,0.878282766666667
"CD",1995,,0.888468833333333,0.888468833333333
"CD",1996,0.8986549,0.8986549,0.8986549
"CD",1997,,0.909618533333333,0.909618533333333
"CD",1998,,0.920582166666667,0.920582166666667
"CD",1999,0.9315458,0.9315458,0.9315458
"CD",2000,,0.937890533333333,0.937890533333333
"CD",2001,,0.944235266666667,0.944235266666667
"CD",2002,0.95058,0.95058,0.95058
"CD",2003,,0.946487166666667,0.946487166666667
"CD",2004,,0.942394333333333,0.942394333333333
"CD",2005,0.9383015,0.9383015,0.9383015
"CD",2006,,0.9203674,0.9203674
"CD",2007,,0.9024333,0.9024333
"CD",2008,0.8844992,0.8844992,0.8844992
"CD",2009,,0.8707102,0.8707102
"CD",2010,0.8569212,0.8569212,0.8569212
"CD",2011,0.8259874,0.8259874,0.8259874
"CD",2012,0.791461,0.791461,0.791461
"CD",2013,0.7592164,0.7592164,0.7592164
"CD",2014,,,0.74122495
"CD",2015,0.7232335,,0.7232335
"CD",2016,,,0.7232335
"CD",2017,,,0.7232335
"CG",1981,0.50436,0.50436,0.50436
"CG",1982,,0.463674233333333,0.463674233333333
"CG",1983,,0.422988466666667,0.422988466666667
"CG",1984,0.3823027,0.3823027,0.3823027
"CG",1985,,0.409242633333333,0.409242633333333
"CG",1986,,0.436182566666667,0.436182566666667
"CG",1987,0.4631225,0.4631225,0.4631225
"CG",1988,,0.467008633333333,0.467008633333333
"CG",1989,,0.470894766666667,0.470894766666667
"CG",1990,0.4747809,0.4747809,0.4747809
"CG",1991,,0.482574966666667,0.482574966666667
"CG",1992,,0.490369033333333,0.490369033333333
"CG",1993,0.4981631,0.4981631,0.4981631
"CG",1994,,0.507747333333333,0.507747333333333
"CG",1995,,0.517331566666667,0.517331566666667
"CG",1996,0.5269158,0.5269158,0.5269158
"CG",1997,,0.5409433,0.5409433
"CG",1998,,0.5549708,0.5549708
"CG",1999,0.5689983,0.5689983,0.5689983
"CG",2000,,0.556222833333333,0.556222833333333
"CG",2001,,0.543447366666667,0.543447366666667
"CG",2002,0.5306719,0.5306719,0.5306719
"CG",2003,,0.525727233333333,0.525727233333333
"CG",2004,,0.520782566666667,0.520782566666667
"CG",2005,0.5158379,0.5158379,0.5158379
"CG",2006,,0.499217033333333,0.499217033333333
"CG",2007,,0.482596166666667,0.482596166666667
"CG",2008,0.4659753,0.4659753,0.4659753
"CG",2009,,0.42086135,0.42086135
"CG",2010,0.3757474,0.3757474,0.3757474
"CG",2011,0.3696499,0.3696499,0.3696499
"CG",2012,0.3661213,0.3661213,0.3661213
"CG",2013,0.3637105,0.3637105,0.3637105
"CG",2014,,,0.3565494
"CG",2015,0.3493883,,0.3493883
"CG",2016,,,0.3493883
"CG",2017,,,0.3493883
"CR",1981,0.2469525,0.2469525,0.2469525
"CR",1982,,0.223834933333333,0.223834933333333
"CR",1983,,0.200717366666667,0.200717366666667
"CR",1984,0.1775998,0.1775998,0.1775998
"CR",1985,,0.1617353,0.1617353
"CR",1986,,0.1458708,0.1458708
"CR",1987,0.1300063,0.1300063,0.1300063
"CR",1988,,0.119728183333333,0.119728183333333
"CR",1989,,0.109450066666667,0.109450066666667
"CR",1990,0.09917195,0.09917195,0.09917195
"CR",1991,,0.0928058766666667,0.0928058766666667
"CR",1992,,0.0864398033333333,0.0864398033333333
"CR",1993,0.08007373,0.08007373,0.08007373
"CR",1994,,0.0799186866666667,0.0799186866666667
"CR",1995,,0.0797636433333333,0.0797636433333333
"CR",1996,0.0796086,0.0796086,0.0796086
"CR",1997,,0.0743049866666667,0.0743049866666667
"CR",1998,,0.0690013733333333,0.0690013733333333
"CR",1999,0.06369776,0.06369776,0.06369776
"CR",2000,,0.0573694533333333,0.0573694533333333
"CR",2001,,0.0510411466666667,0.0510411466666667
"CR",2002,0.04471284,0.04471284,0.04471284
"CR",2003,,0.0402626,0.0402626
"CR",2004,,0.03581236,0.03581236
"CR",2005,0.03136212,0.03136212,0.03136212
"CR",2006,,0.0282094233333333,0.0282094233333333
"CR",2007,,0.0250567266666667,0.0250567266666667
"CR",2008,0.02190403,0.02190403,0.02190403
"CR",2009,,0.01843857,0.01843857
"CR",2010,0.01497311,0.01497311,0.01497311
"CR",2011,0.01625097,0.01625097,0.01625097
"CR",2012,0.0162675,0.0162675,0.0162675
"CR",2013,0.01621999,0.01621999,0.01621999
