"isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","P20Headcount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10","ConsumptionFloor","diff","P20Threshold","P20Threshold.1","P20Threshold.2","ExtPovHC","LMPovHC","UMPovHC","NP20.Threshold","HeadCount","NP20PG","pop","P20pop","P20average","restpop","restaverage","NP20pop","NP20average","Nrestaverage","Global.Consumption.Floor","Global.Ext.HC"
0,1,"PRT","Portugal","OHI","N",2013,2013,"Y",0.7038629,1.95,762.0427,0.009900015,0.003949085,0.00234405,0.006226116,0.3618559,619.582,0.2404621,-1,10.457295,"PRT_N2013Y",0.02145,0.04105,0.0547,0.06544,0.07592,0.08755,0.1021,0.1211,0.156,0.2747,0.792542639624115,0.190099985,1.95,1.95,1.95,0.007481006,,,1.95,0.009900015,0.003949085,10457295,103527.377359425,1.17215110280136,8365836,25.292247950733,2091459,1.91149642125,30.8389491823587,1.0038050239794,0.1119652
0,1,"ROU","Romania","ECA","N",2013,2013,"X",2.000516,1.95,266.5752,0,0,0,0,0.274507,238.079,0.1248273,-1,19.983693,"ROU_N2013X",0.0364,0.05243,0.06348,0.07364,0.08421,0.09518,0.1075,0.1235,0.1475,0.2161,,0.2,1.95,1.95,1.95,0,,,1.9,0,0,19983693,0,,15986954.4,,3996738.6,1.95,10.4676452054794,1.0038050239794,0.1119652
0,1,"RUS","Russian Federation","ECA","N",2013,2013,"X",16.76913,1.95,756.4234,5.226698e-05,6.736037e-06,1.773012e-06,7.95666e-06,0.4088442,541.2174,0.2765954,-1,143.506911,"RUS_N2013X",0.02562,0.03805,0.04686,0.05586,0.06599,0.07795,0.09364,0.116,0.1556,0.3245,1.43673479673583,0.19994773302,1.95,1.95,1.95,5.013157e-05,,,1.93,5.226698e-05,6.264214e-06,143506911,7500.67284709878,1.69868890167368,114805528.8,24.8699256111136,28701382.2,1.9499395503349,30.5984082631012,1.0038050239794,0.1119652
1,1,"RWA","Rwanda","SSA","N",2013,,"X",246.8344,1.95,78.22614,0.5929445,0.2243552,0.1102677,0.3209787,-1,-1,-1,-1,11.065151,"RWA_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.991600038688651,0.3929445,1.95,1.95,1.95,0.5778117,,,1.9,0.5778117,0.2148477,11065151,6561020.4271195,1.21216932613423,8852120.8,4.55237471639583,2213030.2,-0.0910531499999994,3.23753616421233,1.0038050239794,0.1119652
0,1,"WSM","Samoa","EAP","N",2013,2008,"X",1.900278,1.95,288.1476,0.01141498,0.001439383,0.0003076899,0.00163302,0.4204655,202.8001,0.290645,-1,0.190757,"WSM_N2008X",0.02677,0.03715,0.04528,0.05454,0.06457,0.07613,0.08997,0.1135,0.1512,0.3409,1.53315798852703,0.18858502,1.95,1.95,1.95,0.01141498,,,1.9,0.01141498,0.001176867,190757,2177.48733986,1.70411285433702,152605.6,9.56305542569789,38151.4,1.9388197635,11.3569772509058,1.0038050239794,0.1119652
0,1,"STP","Sao Tome and Principe","SSA","N",2013,2010,"X",10194.79,1.95,91.69809,0.3114259,0.07968288,0.02943944,0.1017126,0.3082127,76.74902,0.1544297,-1,0.187045,"STP_N2010X",0.03503,0.04879,0.05872,0.06869,0.07851,0.08975,0.104,0.1216,0.1531,0.2418,1.22955781718733,0.1114259,1.95,1.95,1.95,0.292029,,,1.9,0.292029,0.07386763,187045,58250.6574655,1.4510639256401,149636,3.72194196242263,37409,1.248257515,3.45635027878425,1.0038050239794,0.1119652
0,1,"SEN","Senegal","SSA","N",2013,2011.29,"X",246.1074,1.95,97.27792,0.3852779,0.1310816,0.06143188,0.1873626,0.4028523,72.25856,0.2770302,-1,14.12032,"SEN_N2011X",0.02303,0.03758,0.04678,0.05672,0.06848,0.08114,0.09649,0.1205,0.1588,0.3105,1.03612523801968,0.1852779,1.95,1.95,1.95,0.3750643,,,1.9,0.3750643,0.1245285,14120320,5440247.236928,1.28655909150252,11296256,4.39628802475268,2824064,0.76697925,3.80597792722603,1.0038050239794,0.1119652
0,1,"SRB","Serbia","ECA","N",2013,2013,"X",45.36962,1.95,343.7099,0.002926856,0.0004748626,0.0001179533,0.0005497117,0.2901711,299.4767,0.1401178,-1,7.164132,"SRB_N2013X",0.03525,0.05145,0.06194,0.0718,0.08194,0.09248,0.1048,0.1213,0.1488,0.2303,1.46563055292205,0.197073144,1.95,1.95,1.95,0.002926856,,,1.9,0.002926856,0.0004103364,7164132,20968.382728992,1.6336256823021,5731305.6,11.3284267936509,1432826.4,1.9461018042,13.6385389325116,1.0038050239794,0.1119652
0,1,"SYC","Seychelles","SSA","N",2013,2013,"Y",7.895128,1.95,699.0471,0.0115261,0.004480659,0.002720696,0.00754481,0.4682279,461.8668,0.4016889,-1,0.089949,"SYC_N2013Y",0.01901,0.03524,0.04472,0.05306,0.06156,0.07172,0.08391,0.1005,0.1315,0.3988,0.765942654863938,0.1884739,1.95,1.95,1.95,0.01061039,,,1.93,0.0115261,0.004407649,89949,1036.7611689,1.19195651174291,71959.2,23.2364575341938,17989.8,1.90746618715,28.2510964669111,1.0038050239794,0.1119652
0,1,"SLE","Sierra Leone","SSA","N",2013,2011,"X",1767.19,1.95,94.26216,0.3357344,0.08773945,0.0332993,0.1136973,0.3403024,74.20872,0.1886148,-1,6.922079,"SLE_N2011X",0.03255,0.04648,0.05515,0.06414,0.07342,0.0848,0.0989,0.1203,0.1551,0.2691,1.20992657806722,0.1357344,1.95,1.95,1.95,0.3188773,,,1.9,0.3188773,0.08139601,6922079,2323980.0398176,1.44039500420571,5537663.2,3.9373403730499,1384415.8,1.176737905,3.57960292101027,1.0038050239794,0.1119652
0,1,"SVK","Slovak Republic","ECA","N",2013,2013,"Y",0.5670743,1.95,682.0195,0.002420875,0.001592948,0.001048168,0.0025975,0.2808493,625.1479,0.1484095,-1,5.413393,"SVK_N2013Y",0.03014,0.05262,0.06506,0.07578,0.08653,0.09648,0.1072,0.1217,0.143,0.2215,0.666889942421222,0.197579125,1.95,1.95,1.95,0.002420875,,,1.9,0.002420875,0.00157116,5413393,13105.147778875,0.666890132699953,4330714.4,22.4753544702127,1082678.6,1.93507398,27.544430135137,1.0038050239794,0.1119652
0,1,"SVN","Slovenia","ECA","N",2013,2013,"Y",0.681299,1.95,997.9974,0,0,0,0,0.2624018,903.9177,0.1183661,-1,2.059953,"SVN_N2013Y",0.03636,0.05558,0.06732,0.07685,0.08588,0.09511,0.1063,0.1202,0.1426,0.2138,,0.2,1.95,1.95,1.95,0,,,1.9,0,0,2059953,0,,1647962.4,,411990.6,1.95,40.5260917808219,1.0038050239794,0.1119652
0,1,"SLB","Solomon Islands","EAP","N",2013,2013,"X",7.131074,1.95,111.1204,0.2654726,0.07315807,0.02968432,0.09680183,0.3705493,85.69587,0.2293499,-1,0.563513,"SLB_N2013X",0.02758,0.04219,0.05198,0.06174,0.0722,0.08282,0.09739,0.118,0.1536,0.2925,1.158775955954,0.0654726,1.95,1.95,1.95,0.2514252,,,1.9,0.2514252,0.0683023,563513,149597.2612438,1.41262538393793,450810.4,4.46308754602964,112702.6,1.30112815,4.24130974332192,1.0038050239794,0.1119652
1,1,"ZAF","South Africa","SSA","N",2013,,"X",5.067535,1.95,350.9023,0.1834975,0.05857432,0.02676632,0.0817021,-1,-1,-1,-1,53.31195561,"ZAF_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.05892138397851,0.0165025,1.95,1.95,1.95,0.175184,,,1.95,0.1834975,0.05857432,53311955.61,9782610.57454598,1.32753961770596,42649564.488,13.8308379602056,10662391.122,1.37890038,14.0759173707534,1.0038050239794,0.1119652
0,1,"SSD","South Sudan","SSA","N",2013,2009,"X",1.543373,1.95,52.18856,0.7036798,0.3775201,0.2482352,0.6838951,0.4634066,36.94004,0.4027424,-1,11.17749,"SSD_N2009X",0.01252,0.02612,0.03725,0.04873,0.06249,0.07955,0.09988,0.1279,0.1736,0.332,0.667793728069049,0.5036798,1.95,1.95,1.95,0.694871,,,1.9,0.694871,0.3690648,11177490,7865373.927702,0.903836396895292,8941992,3.64395292313046,2235498,-1.5561156,2.53376424246575,1.0038050239794,0.1119652
0,1,"ESP","Spain","OHI","N",2013,2013,"Y",0.776917,1.95,1078.645,0.01236932,0.007549019,0.006128846,0.01110462,0.3618416,916.3472,0.2675288,-1,46.620045,"ESP_N2013Y",0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259,0.36684731486303,0.18763068,1.95,1.95,1.95,0.01236932,,,1.9,0.01236932,0.007422169,46620045,576658.2550194,0.759911373462729,37296036,35.8969223018801,9324009,1.8794893945,43.8580043637038,1.0038050239794,0.1119652
1,1,"LKA","Sri Lanka","SAS","N",2013,,"X",42.21893,1.95,239.2928,0.01752564,0.002556134,0.0006457556,0.002993313,-1,-1,-1,-1,20.585,"LKA_N2012X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.45737190616767,0.18247436,1.95,1.95,1.95,0.01517133,,,1.95,0.01752564,0.002556134,20585000,360765.2994,1.66559034078071,16468000,7.9777858134081,4117000,1.9250776935,9.35268126155651,1.0038050239794,0.1119652
0,0,"LCA","St. Lucia","LAC","N",2013,1995,"Y",2.139054,1.95,121.7451,0.2947425,0.1032005,0.04867361,0.1474468,0.4258438,89.70782,0.3157385,0.3738608,0.17566,"LCA_N1995Y",0.02007,0.03218,0.04364,0.0551,0.06721,0.08084,0.09743,0.1201,0.1586,0.3248,1.03029961579644,0.0947425,1.95,1.95,1.95,0.2837645,,,1.9,0.2837645,0.09830428,175660,51774.46755,1.26723122725769,140528,5.14574000295918,35132,1.01610934,4.74919595267123,1.0038050239794,0.1119652
0,1,"SDN","Sudan","SSA","N",2013,2009,"X",1.48553,1.95,173.8068,0.08777857,0.02296697,0.009111291,0.03026535,0.3539534,140.2754,0.2131855,-1,36.849918,"SDN_N2009X",0.02639,0.04183,0.05274,0.06378,0.07496,0.08786,0.1037,0.125,0.1569,0.2669,1.17641003798063,0.11222143,1.95,1.95,1.95,0.08220498,,,1.95,0.08777857,0.02296697,36849918,3234633.10665726,1.4397890054486,29479934.4,6.12550128797518,7369983.6,1.7260720425,6.71122719485445,1.0038050239794,0.1119652
0,1,"SUR","Suriname","LAC","N",2013,1999,"Y",1.884817,1.95,340.9843,0.1883428,0.1442663,0.1321864,0.06180709,0.5760975,218.1733,1.612256,-1,0.54254,"SUR_N1999Y",0,0.01009,0.02686,0.03626,0.05191,0.07367,0.08728,0.1116,0.1751,0.4272,0.163280024510228,0.0116572,1.95,1.95,1.95,0.1782297,,,1.95,0.1883428,0.1442663,542540,102183.502712,0.45634436251346,434032,13.7059014134613,108508,0.543403575,13.8772025309075,1.0038050239794,0.1119652
0,1,"SWE","Sweden","OHI","N",2013,2013,"Y",9.105002,1.95,1550.867,0.007342411,0.004762486,0.004324965,0.005585983,0.2882345,1361.524,0.180062,-1,9.600379,"SWE_N2013Y",0.02889,0.05181,0.06524,0.07511,0.08311,0.09353,0.1072,0.1247,0.1483,0.2221,0.179142983307457,0.192657589,1.95,1.95,1.95,0.007342411,,,1.9,0.007342411,0.004694593,9600379,70489.928373769,0.685177355231136,7680303.2,51.35947977468,1920075.8,1.9054013665,63.2579099323476,1.0038050239794,0.1119652
0,1,"CHE","Switzerland","OHI","N",2013,2013,"Y",1.613419,1.95,2005.994,0,0,0,0,0.3246065,1668.294,0.1757598,-1,8.089346,"CHE_N2013Y",0.03285,0.0466,0.05715,0.0669,0.07702,0.0892,0.1033,0.1222,0.1499,0.2549,,0.2,1.95,1.95,1.95,0,,,1.9,0,0,8089346,0,,6471476.8,,1617869.2,1.95,81.9506095890411,1.0038050239794,0.1119652
0,1,"SYR","Syrian Arab Republic","MNA","N",2013,2004,"X",22.88657,1.95,162.8553,0.0748945,0.01308808,0.003610225,0.01552305,0.3577617,124.7837,0.2084355,-1,19.809141,"SYR_N2004X",0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868,1.41211065717813,0.1251055,1.95,1.95,1.95,0.06785735,,,1.95,0.0748945,0.01308808,19809141,1483595.7106245,1.60923057100321,15847312.8,5.6573270079089,3961828.2,1.82239122,6.23708575664384,1.0038050239794,0.1119652
1,1,"TJK","Tajikistan","ECA","N",2013,,"X",1.88267,1.95,178.2137,0.05464193,0.01231107,0.004271458,0.01563149,-1,-1,-1,-1,8.177809,"TJK_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.27342655025112,0.14535807,1.95,1.95,1.95,0.05036188,,,1.95,0.05464193,0.01231107,8177809,446851.26693137,1.5106563219857,6542247.2,6.110420542499,1635561.8,1.8299670675,6.86635891805651,1.0038050239794,0.1119652
0,1,"TZA","Tanzania","SSA","N",2013,2011.77,"X",585.5204,1.95,82.08043,0.4806788,0.148031,0.06197916,0.1968411,0.3778315,61.01528,0.2351959,-1,50.636595,"TZA_N2011X",0.03087,0.04281,0.05118,0.0602,0.06949,0.07996,0.0938,0.1134,0.1488,0.3095,1.13355370158953,0.2806788,1.95,1.95,1.95,0.4591819,,,1.9,0.4591819,0.1395944,50636595,24339937.720686,1.34947330733122,40509276,3.94721316004721,10127319,0.6238532,3.21720505616438,1.0038050239794,0.1119652
0,1,"THA","Thailand","EAP","N",2013,2013,"X",12.84438,1.95,449.1889,0.0004570972,4.788924e-05,8.395316e-06,5.287497e-05,0.3784711,336.4356,0.2344916,-1,68.143065,"THA_N2013X",0.02883,0.04047,0.04953,0.05836,0.06912,0.08181,0.09877,0.1219,0.1589,0.2923,1.60815147202169,0.1995429028,1.95,1.95,1.95,0.0003922005,,,1.94,0.0004570972,4.577992e-05,68143065,31148.004210918,1.74570205636788,54514452,14.7738093579442,13628613,1.949555934776,17.9724288245252,1.0038050239794,0.1119652
1,1,"TMP","Timor-Leste","EAP","N",2013,,"X",0.5613374,1.95,83.15277,0.3500903,0.08091779,0.02705166,0.1001195,-1,-1,-1,-1,1.184366,"TMP_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.29809468968443,0.1500903,1.95,1.95,1.95,0.327477,,,1.9,0.327477,0.07413657,1184366,414635.0482498,1.49928859639927,947492.8,3.39878494524722,236873.2,1.245702585,3.10581147703767,1.0038050239794,0.1119652
1,1,"TGO","Togo","SSA","N",2013,,"X",232.215,1.95,80.81641,0.5331874,0.2247909,0.1229436,0.3442022,-1,-1,-1,-1,7.042948,"TGO_N2011X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.883497663828918,0.3331874,1.95,1.95,1.95,0.5217453,,,1.9,0.5217453,0.2168183,7042948,3755211.1324552,1.12788332019849,5634358.4,4.40349015432252,1408589.6,-0.10977385,3.34866579126712,1.0038050239794,0.1119652
0,1,"TON","Tonga","EAP","N",2013,2009,"X",1.638717,1.95,302.5514,0.01156053,0.002700447,0.0009320977,0.003358817,0.3749649,235.0709,0.2343266,-1,0.105328,"TON_N2009X",0.02685,0.04048,0.05039,0.0599,0.07097,0.08413,0.09999,0.1215,0.1565,0.2893,1.27692975829557,0.18843947,1.95,1.95,1.95,0.01106823,,,1.95,0.01156053,0.002700447,105328,1217.64750384,1.49449565461099,84262.4,10.045752402639,21065.6,1.92367064175,11.9527015176447,1.0038050239794,0.1119652
0,0,"TTO","Trinidad and Tobago","LAC","N",2013,1992,"Y",4.619226,1.95,507.1085,0.007341132,0.002362818,0.00150319,0.002081307,0.4027296,391.9677,0.2882084,-1.189046,1.348248,"TTO_N1992Y",0.02073,0.03433,0.04578,0.05757,0.07038,0.08493,0.1023,0.125,0.1601,0.2989,0.709438729517043,0.192658868,1.95,1.95,1.95,0.006805966,,,1.95,0.007341132,0.002362818,1348248,9897.666536736,1.32237266677673,1078598.4,16.7855777032887,269649.6,1.9269625245,20.3583347113408,1.0038050239794,0.1119652
0,1,"TUN","Tunisia","MNA","N",2013,2010.41,"X",0.6965338,1.95,343.8993,0.01173248,0.002085101,0.0006112545,0.002504625,0.3580826,276.2517,0.2170004,-1,11.014558,"TUN_N2010X",0.02601,0.0413,0.05289,0.06306,0.07433,0.08708,0.1025,0.1237,0.1589,0.2703,1.37835082089549,0.18826752,1.95,1.95,1.95,0.01109497,,,1.95,0.01173248,0.002085101,11014558,129228.08144384,1.60344522641419,8811646.4,11.4214681133246,2202911.6,1.92967026525,13.650430378893,1.0038050239794,0.1119652
0,1,"TUR","Turkey","ECA","N",2013,2013,"X",1.164342,1.95,517.268,0.003722351,0.0006541543,0.0001969481,0.000792777,0.401785,390.3701,0.2755191,-1,75.787333,"TUR_N2013X",0.02215,0.03631,0.04732,0.05758,0.06917,0.08227,0.09847,0.121,0.16,0.3058,1.36290794083292,0.196277649,1.95,1.95,1.95,0.003319471,,,1.93,0.003722351,0.0006223595,75787333,282107.054779883,1.60731311071954,60629866.4,17.0636049763591,15157466.6,1.943994230825,20.7715904833896,1.0038050239794,0.1119652
0,0,"TKM","Turkmenistan","ECA","N",2013,1998,"X",1.527624,1.95,229.2129,0.05450597,0.009342184,0.002583828,0.01110389,0.4076536,167.9639,0.2778098,0.3609475,5.366277,"TKM_N1998X",0.02574,0.03567,0.04558,0.0559,0.06716,0.08016,0.09631,0.1188,0.1574,0.3173,1.4106759404439,0.14549403,1.95,1.95,1.95,0.04906586,,,1.95,0.05450597,0.009342184,5366277,292494.13317369,1.61577498207994,4293021.6,7.8770430656685,1073255.4,1.858913706,8.95497979267808,1.0038050239794,0.1119652
0,1,"TUV","Tuvalu","EAP","N",2013,2010,"X",1.172771,1.95,250.2137,0.02713015,0.002921494,0.0004540376,0.003188068,0.3913903,187.421,0.2538134,-1,0.010819,"TUV_N2010X",0.02686,0.03903,0.04865,0.05936,0.06928,0.08024,0.09682,0.116,0.1566,0.3072,1.64694501511898,0.17286985,1.95,1.95,1.95,0.02713015,,,1.9,0.02713015,0.002284424,10819,293.52109285,1.74001541458488,8655.2,8.40708236195873,2163.8,1.928297972,9.80068030152055,1.0038050239794,0.1119652
1,1,"UGA","Uganda","SSA","N",2013,,"X",946.8904,1.95,99.92416,0.3895743,0.1197589,0.0522057,0.1628227,-1,-1,-1,-1,37.553726,"UGA_N2012X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.09994948183392,0.1895743,1.95,1.95,1.95,0.3697216,,,1.9,0.3697216,0.1129131,37553726,14629966.5188418,1.35055117855567,30042980.8,4.5198585724908,7510745.2,0.87732555,3.88714094126712,1.0038050239794,0.1119652
0,1,"UKR","Ukraine","ECA","N",2013,2013,"X",3.311232,1.95,398.4298,0,0,0,0,0.2455499,356.9208,0.09838082,-1,45.4896,"UKR_N2013X",0.0439,0.05882,0.06833,0.07697,0.08533,0.09404,0.1044,0.1177,0.1398,0.2107,,0.2,1.95,1.95,1.95,0,,,1.9,0,0,45489600,0,,36391680,,9097920,1.95,15.8863273972603,1.0038050239794,0.1119652
0,1,"GBR","United Kingdom","OHI","N",2013,2013,"Y",0.7564041,1.95,1396.602,0.002400606,0.0005943483,0.0001471503,0.0006828862,0.3320693,1176.911,0.1909133,-1,64.128226,"GBR_N2013Y",0.02945,0.04434,0.05532,0.06637,0.07805,0.09089,0.106,0.1247,0.1524,0.2525,1.46721392153389,0.197599394,1.95,1.95,1.95,0.002400606,,,1.9,0.002400606,0.0005468152,64128226,153946.604104956,1.46721390973779,51302580.8,46.0226422203158,12825645.2,1.9448052556,56.908401425826,1.0038050239794,0.1119652
0,1,"USA","United States","OHI","N",2013,2013,"Y",1,1.95,1918.043,0.009959826,0.008670179,0.007918343,0.009083009,0.4103989,1473.474,0.343302,-1,316.204908,"USA_N2013Y",0.01713,0.03413,0.04565,0.05736,0.07003,0.08445,0.1019,0.1252,0.1627,0.3014,0.169094571173213,0.190040174,1.95,1.95,1.95,0.009959826,,,1.9,0.009959826,0.008636241,316204908,3149345.86402601,0.252495540584745,252963926.4,63.6907822424946,63240981.6,1.8679557105,78.3566960038818,1.0038050239794,0.1119652
0,1,"URY","Uruguay","LAC","N",2013,2013,"Y",16.42385,1.95,758.0906,0.001582054,0.0004150064,0.0001872975,0.000429431,0.4053088,575.3107,0.2840705,-1,3.408005,"URY_N2013Y",0.02106,0.0345,0.04571,0.05727,0.06942,0.08298,0.1,0.1237,0.1635,0.3019,1.06994098163305,0.198417946,1.95,1.95,1.95,0.001582054,,,1.9,0.001582054,0.0003842946,3408005,5391.64794227,1.43847354135826,2726404,24.9607400711951,681601,1.9463492013,30.6678209188531,1.0038050239794,0.1119652
0,1,"UZB","Uzbekistan","ECA","N",2013,2003,"X",635.7095,1.95,115.6394,0.203405,0.05536571,0.02274175,0.07347087,0.352688,91.03613,0.2083109,-1,30.2432,"UZB_N2003X",0.02882,0.04537,0.05576,0.06444,0.07363,0.0843,0.09755,0.1162,0.1506,0.2833,1.14902747567041,0.00340499999999999,1.95,1.95,1.95,0.1908772,,,1.94,0.1999833,0.05461148,30243200,6151618.096,1.41922084265382,24194560,4.41022937900845,6048640,1.420268644,4.39723694858904,1.0038050239794,0.1119652
0,1,"VUT","Vanuatu","EAP","N",2013,2010,"X",115.8271,1.95,152.1739,0.1322089,0.03276116,0.01203888,0.04183505,0.3762623,117.8491,0.2372648,-1,0.253142,"VUT_N2010X",0.02683,0.04062,0.05038,0.06101,0.07195,0.08338,0.09783,0.1199,0.1541,0.294,1.23342537321633,0.0677911,1.95,1.95,1.95,0.1225108,,,1.95,0.1322089,0.03276116,253142,33467.6253638,1.46679302981872,202513.6,5.54171901653126,50628.4,1.63057869,5.84607724530822,1.0038050239794,0.1119652
0,1,"VEN","Venezuela, Republica Bolivariana de","LAC","N",2013,2006,"Y",2.915005,1.95,390.3749,0.08777249,0.06626938,0.06055778,0.01900319,0.4694131,282.8719,0.9647784,-1,30.317848,"VEN_N2006Y",0.005319,0.02652,0.03995,0.05226,0.06544,0.08005,0.09858,0.1245,0.1667,0.3407,0.168065854848801,0.11222751,1.95,1.95,1.95,0.08673269,,,1.95,0.08777249,0.06626938,30317848,2661073.01040152,0.477724449881734,24254278.4,14.0231598838444,6063569.6,1.303873545,15.716835723339,1.0038050239794,0.1119652
1,1,"VNM","Vietnam","EAP","N",2013,,"X",7624.973,1.95,244.9183,0.03023916,0.005787036,0.001723689,0.00696837,-1,-1,-1,-1,89.7595,"VNM_N2012X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.36918565047807,0.16976084,1.95,1.95,1.95,0.02775449,,,1.95,0.03023916,0.005787036,89759500,2714251.88202,1.57681766953844,71807600,8.25402152900986,17951900,1.893576399,9.59174151668836,1.0038050239794,0.1119652
1,1,"WBG","West Bank and Gaza","MNA","N",2013,,"X",2.5228,1.95,332.6521,0.00442036,0.001000401,0.0003089735,0.001206082,-1,-1,-1,-1,4.169506,"WBG_N2011X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.34774317998483,0.19557964,1.95,1.95,1.95,0.004195288,,,1.92,0.00442036,0.000946964,4169506,18430.71754216,1.50868256205377,3335604.8,10.9783668107257,833901.2,1.9409091456,13.1854069601753,1.0038050239794,0.1119652
1,1,"YEM","Yemen, Republic of","MNA","N",2013,,"X",111.303,1.95,128.6113,0.1792413,0.04105147,0.01421397,0.05153815,-1,-1,-1,-1,25.576322,"YEM_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.27481732079265,0.0207587,1.95,1.95,1.95,0.16648,,,1.95,0.1792413,0.04105147,25576322,4584333.2044986,1.50339329440257,20461057.6,4.82339881846975,5115264.4,1.5497481675,4.89795884853596,1.0038050239794,0.1119652
1,1,"ZMB","Zambia","SSA","N",2013,,"X",2505.341,1.95,89.08099,0.5953093,0.2983026,0.1835597,0.4985394,-1,-1,-1,-1,15.15321,"ZMB_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.750072761685617,0.3953093,1.95,1.95,1.95,0.5879796,,,1.9,0.5879796,0.2905876,15153210,9020846.837853,0.972877569693603,12122568,5.8057351384447,3030642,-0.8105822,3.86350815273973,1.0038050239794,0.1119652
0,0,"ZWE","Zimbabwe","SSA","N",2013,2011,"X",0.5359763,1.95,170.5923,0.1668662,0.03665339,0.01098077,0.04303234,0.4315358,118.6945,0.3111535,0.3883556,15.054506,"ZWE_N2011X",0.02476,0.03348,0.04258,0.0524,0.06346,0.07656,0.09323,0.1169,0.1583,0.3383,1.36581115689436,0.0331338,1.95,1.95,1.95,0.156935,,,1.95,0.1668662,0.03665339,15054506,2512088.2090972,1.52166813590769,12043604.8,6.42705768641572,3010901.2,1.5926294475,6.61248510387842,1.0038050239794,0.1119652
0,1,"ALB","Albania","ECA","N",2015,2012,"X",58.16801,1.95,239.9742,0.009975285,0.001867545,0.0006375625,0.002337419,0.2896048,207.7789,0.1384171,-1,2.880703,"ALB_N2012X",0.0366,0.05193,0.06144,0.07031,0.08084,0.09257,0.1052,0.1229,0.1489,0.2293,1.2842881296033,0.190024715,1.95,1.95,1.95,0.008497544,,,1.95,0.009975285,0.001867545,2880703,28735.833425355,1.58492644571057,2304562.4,7.95308695573931,576140.6,1.93179143625,9.37900556559503,0.986424067039986,0.1000461
0,0,"DZA","Algeria","MNA","N",2015,2011.17,"X",31.77229,1.95,272.2226,0.003729428,0.001348513,0.001067539,0.001055183,0.2761573,237.3486,0.1253313,0.2260456,39.871528,"DZA_N2011X",0.04046,0.05315,0.06358,0.07306,0.08239,0.09232,0.1039,0.119,0.1436,0.2286,0.406298864007985,0.196270572,1.95,1.95,1.95,0.003456877,,,1.95,0.003729428,0.001348513,39871528,148697.992925984,1.24490518385125,31897222.4,8.97862646628394,7974305.6,1.93685199825,10.7030171374238,0.986424067039986,0.1000461
0,1,"AGO","Angola","SSA","N",2015,2008.5,"X",73.83312,1.95,126.5913,0.2902555,0.09212757,0.04171541,0.1274083,0.4271552,91.23035,0.3116315,-1,27.859305,"AGO_N2008X",0.02072,0.03357,0.04316,0.05305,0.06543,0.0792,0.09651,0.1229,0.1623,0.3231,1.06703901991554,0.0902555,1.95,1.95,1.95,0.2785413,,,1.9,0.2785413,0.08702354,27859305,8086316.5024275,1.33106681354875,22287444,5.31959922186739,5571861,1.12327637,4.92156309928082,0.986424067039986,0.1000461
1,1,"ARG","Argentina","LAC","U",2015,,"Y",2.768382,1.95,694.7361,0.006614066,0.002985895,0.002013765,0.002518832,-1,-1,-1,-1,39.836233565,"ARG_U2014Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.634869444504914,0.193385934,1.95,1.95,1.95,0.006419239,,,1.95,0.006614066,0.002985895,39836233.565,263479.477990325,1.06967989887007,31868986.852,22.985592194483,7967246.713,1.92088752375,28.0705767491995,0.986424067039986,0.1000461
0,1,"ARM","Armenia","ECA","N",2015,2015,"X",183.7796,1.95,206.1142,0.0214159,0.003922265,0.001289091,0.004892336,0.3235677,170.5909,0.1763798,-1,2.91695,"ARM_N2015X",0.03378,0.04844,0.0577,0.06795,0.07811,0.0892,0.1015,0.1164,0.1395,0.2673,1.30911330570474,0.1785841,1.95,1.95,1.95,0.0186327,,,1.95,0.0214159,0.003922265,2916950,62469.109505,1.59286269780864,2333560,6.88979585098917,583390,1.91175791625,7.99250709627997,0.986424067039986,0.1000461
